2023-01-13 11:54:39.743[1673607279743] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker WAVESUSDT
2023-01-13 11:54:39.744[1673607279744] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=WAVESUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:40.005[1673607280005] | INFO  | main       | downloads.BinanceDownloader          - data for WAVESUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:40.006[1673607280006] | INFO  | main       | downloads.BinanceDownloader          - used weight: 28 used weight 1m: 28
2023-01-13 11:54:40.006[1673607280006] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker WAVESUSDT size: 1
2023-01-13 11:54:40.006[1673607280006] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BTTUSDT
2023-01-13 11:54:40.006[1673607280006] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BTTUSDT&interval=1d&limit=1000&startTime=1642464000000
2023-01-13 11:54:40.268[1673607280268] | INFO  | main       | downloads.BinanceDownloader          - data for BTTUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:40.268[1673607280268] | INFO  | main       | downloads.BinanceDownloader          - used weight: 29 used weight 1m: 29
2023-01-13 11:54:40.268[1673607280268] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker USDSUSDT
2023-01-13 11:54:40.268[1673607280268] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=USDSUSDT&interval=1d&limit=1000&startTime=1593043200000
2023-01-13 11:54:40.530[1673607280530] | INFO  | main       | downloads.BinanceDownloader          - data for USDSUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:40.531[1673607280531] | INFO  | main       | downloads.BinanceDownloader          - used weight: 30 used weight 1m: 30
2023-01-13 11:54:40.531[1673607280531] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ONGUSDT
2023-01-13 11:54:40.531[1673607280531] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ONGUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:40.787[1673607280787] | INFO  | main       | downloads.BinanceDownloader          - data for ONGUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:40.787[1673607280787] | INFO  | main       | downloads.BinanceDownloader          - used weight: 31 used weight 1m: 31
2023-01-13 11:54:40.787[1673607280787] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ONGUSDT size: 1
2023-01-13 11:54:40.787[1673607280787] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker HOTUSDT
2023-01-13 11:54:40.787[1673607280787] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=HOTUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:41.048[1673607281048] | INFO  | main       | downloads.BinanceDownloader          - data for HOTUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:41.048[1673607281048] | INFO  | main       | downloads.BinanceDownloader          - used weight: 32 used weight 1m: 32
2023-01-13 11:54:41.048[1673607281048] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker HOTUSDT size: 1
2023-01-13 11:54:41.048[1673607281048] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ZILUSDT
2023-01-13 11:54:41.049[1673607281049] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ZILUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:41.311[1673607281311] | INFO  | main       | downloads.BinanceDownloader          - data for ZILUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:41.312[1673607281312] | INFO  | main       | downloads.BinanceDownloader          - used weight: 33 used weight 1m: 33
2023-01-13 11:54:41.312[1673607281312] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ZILUSDT size: 1
2023-01-13 11:54:41.312[1673607281312] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ZRXUSDT
2023-01-13 11:54:41.312[1673607281312] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ZRXUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:41.575[1673607281575] | INFO  | main       | downloads.BinanceDownloader          - data for ZRXUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:41.575[1673607281575] | INFO  | main       | downloads.BinanceDownloader          - used weight: 34 used weight 1m: 34
2023-01-13 11:54:41.575[1673607281575] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ZRXUSDT size: 1
2023-01-13 11:54:41.576[1673607281576] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker FETUSDT
2023-01-13 11:54:41.576[1673607281576] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=FETUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:42.568[1673607282568] | INFO  | main       | downloads.BinanceDownloader          - data for FETUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:42.568[1673607282568] | INFO  | main       | downloads.BinanceDownloader          - used weight: 35 used weight 1m: 35
2023-01-13 11:54:42.568[1673607282568] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker FETUSDT size: 1
2023-01-13 11:54:42.568[1673607282568] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker BATUSDT
2023-01-13 11:54:42.569[1673607282569] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=BATUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:42.834[1673607282834] | INFO  | main       | downloads.BinanceDownloader          - data for BATUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:42.835[1673607282835] | INFO  | main       | downloads.BinanceDownloader          - used weight: 36 used weight 1m: 36
2023-01-13 11:54:42.835[1673607282835] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker BATUSDT size: 1
2023-01-13 11:54:42.835[1673607282835] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker XMRUSDT
2023-01-13 11:54:42.835[1673607282835] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=XMRUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:43.096[1673607283096] | INFO  | main       | downloads.BinanceDownloader          - data for XMRUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:43.097[1673607283097] | INFO  | main       | downloads.BinanceDownloader          - used weight: 37 used weight 1m: 37
2023-01-13 11:54:43.097[1673607283097] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker XMRUSDT size: 1
2023-01-13 11:54:43.097[1673607283097] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ZECUSDT
2023-01-13 11:54:43.097[1673607283097] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ZECUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:43.358[1673607283358] | INFO  | main       | downloads.BinanceDownloader          - data for ZECUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:43.359[1673607283359] | INFO  | main       | downloads.BinanceDownloader          - used weight: 38 used weight 1m: 38
2023-01-13 11:54:43.359[1673607283359] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ZECUSDT size: 1
2023-01-13 11:54:43.359[1673607283359] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker IOSTUSDT
2023-01-13 11:54:43.359[1673607283359] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=IOSTUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:43.621[1673607283621] | INFO  | main       | downloads.BinanceDownloader          - data for IOSTUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:43.621[1673607283621] | INFO  | main       | downloads.BinanceDownloader          - used weight: 39 used weight 1m: 39
2023-01-13 11:54:43.621[1673607283621] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker IOSTUSDT size: 1
2023-01-13 11:54:43.622[1673607283622] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker CELRUSDT
2023-01-13 11:54:43.622[1673607283622] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=CELRUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:43.882[1673607283882] | INFO  | main       | downloads.BinanceDownloader          - data for CELRUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:43.882[1673607283882] | INFO  | main       | downloads.BinanceDownloader          - used weight: 40 used weight 1m: 40
2023-01-13 11:54:43.882[1673607283882] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker CELRUSDT size: 1
2023-01-13 11:54:43.882[1673607283882] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker DASHUSDT
2023-01-13 11:54:43.883[1673607283883] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=DASHUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:44.148[1673607284148] | INFO  | main       | downloads.BinanceDownloader          - data for DASHUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:44.148[1673607284148] | INFO  | main       | downloads.BinanceDownloader          - used weight: 41 used weight 1m: 41
2023-01-13 11:54:44.148[1673607284148] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker DASHUSDT size: 1
2023-01-13 11:54:44.148[1673607284148] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker NANOUSDT
2023-01-13 11:54:44.149[1673607284149] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=NANOUSDT&interval=1d&limit=1000&startTime=1643068800000
2023-01-13 11:54:44.407[1673607284407] | INFO  | main       | downloads.BinanceDownloader          - data for NANOUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:44.407[1673607284407] | INFO  | main       | downloads.BinanceDownloader          - used weight: 42 used weight 1m: 42
2023-01-13 11:54:44.407[1673607284407] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker OMGUSDT
2023-01-13 11:54:44.408[1673607284408] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=OMGUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:44.668[1673607284668] | INFO  | main       | downloads.BinanceDownloader          - data for OMGUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:44.669[1673607284669] | INFO  | main       | downloads.BinanceDownloader          - used weight: 43 used weight 1m: 43
2023-01-13 11:54:44.669[1673607284669] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker OMGUSDT size: 1
2023-01-13 11:54:44.669[1673607284669] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker THETAUSDT
2023-01-13 11:54:44.669[1673607284669] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=THETAUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:44.937[1673607284937] | INFO  | main       | downloads.BinanceDownloader          - data for THETAUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:44.937[1673607284937] | INFO  | main       | downloads.BinanceDownloader          - used weight: 44 used weight 1m: 44
2023-01-13 11:54:44.937[1673607284937] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker THETAUSDT size: 1
2023-01-13 11:54:44.937[1673607284937] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker ENJUSDT
2023-01-13 11:54:44.937[1673607284937] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=ENJUSDT&interval=1d&limit=1000&startTime=1673568000000
2023-01-13 11:54:45.197[1673607285197] | INFO  | main       | downloads.BinanceDownloader          - data for ENJUSDT downloaded successfully, downloaded 1 bars
2023-01-13 11:54:45.197[1673607285197] | INFO  | main       | downloads.BinanceDownloader          - used weight: 45 used weight 1m: 45
2023-01-13 11:54:45.197[1673607285197] | INFO  | main       | Binance.BinanceRunner                - downloaded data for ticker ENJUSDT size: 1
2023-01-13 11:54:45.197[1673607285197] | INFO  | main       | downloads.BinanceDownloader          - Initialization: Start downloading data for ticker MITHUSDT
2023-01-13 11:54:45.198[1673607285198] | INFO  | main       | c.b.c.client.utils.RequestHandler    - GET https://api.binance.com/api/v3/klines?symbol=MITHUSDT&interval=1d&limit=1000&startTime=1671753600000
2023-01-13 11:54:45.454[1673607285454] | INFO  | main       | downloads.BinanceDownloader          - data for MITHUSDT downloaded successfully, downloaded 0 bars
2023-01-13 11:54:45.455[1673607285455] | INFO  | main       | downloads.BinanceDownloader          - used weight: 46 used weight 1m: 46
